cost,prototypes,times,q,K,m,seed,name,run,partition_entropy,modified_partition_coefficient,entropy,adjusted_rand_score,f1_micro,f1_macro,classification_error,g0 size,g1 size,g2 size,g3 size,g4 size,g5 size,g6 size,g7 size,g8 size,g9 size
"8349,563122861386","[[692, 661], [1722, 1689], [692, 661], [692, 661], [692, 661], [1722, 1689], [1722, 1765], [1890, 1831], [692, 661], [1722, 1689]]",6,2,10,"1,5000000000000002",18082022,todas,2,"0,9905763960265211","0,005140868940268106","0,9905763960265211","0,24112303229682075","0,1045","0,05749475336654577","0,8955",1,246,4,303,0,2,339,585,363,157
"8362,999608552724","[[1722, 1689], [1722, 1689], [1890, 1831], [692, 1722], [1722, 1689], [503, 449], [692, 661], [1890, 1831], [1722, 1689], [1722, 1662]]",6,2,10,"1,5000000000000002",18082023,todas,3,"0,9892566572761259","0,006007024756112811","0,9892566572761259","0,31888062075353596","0,076","0,06758734321012659","0,924",69,2,350,148,0,291,475,95,342,228
"8366,827363235914","[[661, 692], [1722, 1765], [661, 692], [661, 692], [1722, 1765], [661, 692], [1722, 1717], [1722, 1765], [1722, 1765], [1722, 1765]]",6,2,10,"1,5000000000000002",18082024,todas,4,"0,9929853577733304","0,0035239821135596427","0,9929853577733304","0,24072955942999588","0,1465","0,09600220810046561","0,8535",571,3,480,0,389,0,450,0,105,2
"8359,727236775543","[[1722, 1765], [692, 661], [692, 1722], [692, 1722], [1890, 1831], [1722, 1689], [1722, 1717], [692, 661], [1722, 1689], [692, 661]]",6,2,10,"1,5000000000000002",18082025,todas,5,"0,9918644454109143","0,004521892978232023","0,9918644454109143","0,29358748937176227","0,18249999999999997","0,15061189584761892","0,8175",251,0,20,24,576,136,391,226,61,315
"8369,968049152347","[[1722, 1689], [1722, 1689], [692, 661], [692, 661], [1722, 1717], [692, 661], [1722, 1689], [692, 1885], [1722, 1689], [661, 753]]",6,2,10,"1,5000000000000002",18082026,todas,6,"0,9926399506541245","0,0038025592409569597","0,9926399506541245","0,2635783833500159","0,156","0,12699933345921724","0,844",32,359,135,129,408,0,59,301,0,577
"8369,890698232177","[[692, 661], [692, 1722], [1722, 1689], [1722, 1689], [692, 1722], [1890, 1831], [692, 661], [1722, 1689], [692, 1722], [449, 566]]",6,2,10,"1,5000000000000002",18082027,todas,7,"0,9912815009205016","0,004911503510872661","0,9912815009205016","0,35520576017345534","0,0595","0,060961494189296805","0,9405",319,104,463,4,100,433,156,111,0,310
"8358,676976418205","[[692, 1722], [1722, 1689], [692, 661], [692, 1722], [692, 661], [1722, 1689], [1722, 1765], [1890, 1831], [1722, 1689], [692, 661]]",6,2,10,"1,5000000000000002",18082028,todas,8,"0,9917930984849954","0,00451946643622525","0,9917930984849954","0,2581033538472528","0,159","0,1101742186526387","0,841",95,0,0,94,238,135,302,582,228,326
"8382,37670836077","[[1722, 692], [692, 661], [1890, 1831], [1722, 1765], [1722, 692], [1440, 1473], [1722, 692], [1722, 692], [1722, 692], [1722, 1689]]",8,2,10,"1,5000000000000002",18082029,todas,9,"0,9896721688526406","0,006292768714830643","0,9896721688526406","0,27130680202507984","0,0765","0,0542272870716311","0,9235",4,476,388,292,3,310,71,22,89,345
"8363,459219461061","[[1722, 1885], [692, 661], [1722, 1885], [692, 661], [692, 661], [1831, 1890], [1722, 1717], [1722, 1689], [1722, 1689], [1722, 1689]]",7,2,10,"1,5000000000000002",18082030,todas,10,"0,9917500564980358","0,004530724162383537","0,9917500564980358","0,3091084410890526","0,226","0,17182459010737505","0,774",51,0,36,311,233,559,412,335,42,21
"8364,265458948066","[[1890, 1831], [1722, 1717], [692, 1722], [1890, 1831], [661, 692], [692, 1722], [1722, 1689], [1722, 1689], [1722, 1689], [692, 1722]]",6,2,10,"1,5000000000000002",18082031,todas,11,"0,9917523809299367","0,004520014880325274","0,9917523809299367","0,2720535835731423","0,036","0,029285075957927693","0,964",451,414,21,130,542,0,0,344,72,26
"8348,011446286477","[[1831, 1890], [1722, 1689], [692, 661], [1722, 1689], [1722, 1689], [692, 1722], [692, 661], [692, 661], [78, 25], [692, 1722]]",8,2,10,"1,5000000000000002",18082032,todas,12,"0,9885220932637349","0,0068510073522747295","0,9885220932637349","0,3031947465692388","0,0425","0,037839981361808446","0,9575",583,244,239,135,1,54,320,0,280,144
"8365,037158868243","[[692, 1722], [692, 1722], [1890, 1831], [692, 661], [1722, 1689], [692, 1722], [692, 661], [588, 504], [1722, 1689], [1722, 1689]]",6,2,10,"1,5000000000000002",18082033,todas,13,"0,9903724665525405","0,00564389273839816","0,9903724665525405","0,35609450353559036","0,12","0,08251762963304757","0,88",0,104,454,161,4,97,315,298,463,104
"8354,584522975703","[[692, 661], [1722, 1689], [692, 661], [1722, 1765], [1722, 1717], [692, 1722], [1890, 1831], [1722, 1689], [692, 661], [588, 504]]",6,2,10,"1,5000000000000002",18082034,todas,14,"0,9889154647035551","0,006435827915555858","0,9889154647035551","0,3779613907695372","0,0765","0,05883321783170677","0,9235",311,130,0,236,375,43,449,27,145,284
"8364,668852552973","[[78, 25], [661, 692], [661, 692], [1722, 1662], [1722, 1689], [1722, 1689], [1722, 1717], [449, 566], [1722, 1662], [661, 692]]",6,2,10,"1,5000000000000002",18082035,todas,15,"0,9885850636759304","0,006637022803843595","0,9885850636759304","0,339750875029931","0,327","0,2599797533199071","0,673",247,215,433,81,74,33,362,522,30,3
"8355,939582979545","[[692, 1722], [692, 661], [1890, 1831], [1722, 1765], [1722, 1689], [692, 661], [1722, 1689], [449, 503], [692, 661], [1722, 1689]]",6,2,10,"1,5000000000000002",18082036,todas,16,"0,9894610426219126","0,005971412800139464","0,9894610426219126","0,3370736591298686","0,107","0,10095074153022235","0,893",184,0,445,288,216,314,95,293,163,2
"8356,149137112596","[[1722, 1765], [692, 661], [1722, 1765], [692, 661], [692, 661], [588, 504], [1722, 1765], [692, 661], [1722, 1765], [692, 661]]",7,2,10,"1,5000000000000002",18082037,todas,17,"0,9899320207353444","0,005559081509463604","0,9899320207353444","0,2564845378551615","0,123","0,08325183330540106","0,877",154,0,501,489,34,464,11,346,1,0
"8375,185898541267","[[1722, 1689], [1890, 1831], [692, 1722], [692, 1722], [1722, 1689], [692, 1722], [692, 1722], [692, 1722], [1722, 1689], [1890, 1831]]",7,2,10,"1,5000000000000002",18082038,todas,18,"0,9932399110785095","0,003690765862897294","0,9932399110785095","0,23116562997852233","0,21899999999999997","0,1513104078577403","0,781",473,526,0,341,11,0,273,0,163,213
"8367,032030190314","[[692, 1722], [449, 503], [692, 661], [1722, 1689], [692, 661], [1722, 1689], [692, 1722], [1890, 1831], [692, 1722], [1722, 1689]]",7,2,10,"1,5000000000000002",18082039,todas,19,"0,9909596362242445","0,00520352945301128","0,9909596362242445","0,35129777158533937","0,109","0,09225693769854001","0,891",100,294,313,111,165,0,105,446,1,465
"8369,626342051526","[[661, 692], [1722, 1864], [1722, 1717], [692, 1722], [1722, 1765], [661, 692], [1722, 1689], [692, 1722], [1722, 1689], [1831, 1890]]",6,2,10,"1,5000000000000002",18082040,todas,20,"0,9925763886586877","0,004176312267568427","0,9925763886586877","0,2949461779604001","0,1155","0,07714710280133832","0,8845",294,73,372,21,243,218,133,19,63,564
"8384,182920665975","[[1722, 1689], [1722, 1689], [449, 566], [1722, 1689], [661, 692], [661, 692], [692, 1722], [692, 1722], [1722, 1689], [692, 1722]]",5,2,10,"1,5000000000000002",18082041,todas,21,"0,9934051601026804","0,0035486086159366437","0,9934051601026804","0,2890997810636905","0,138","0,09453579023078239","0,862",100,231,528,252,431,224,123,0,10,101
"8365,36316065944","[[692, 392], [1885, 1864], [1722, 1655], [692, 661], [692, 661], [1722, 1717], [1722, 1689], [692, 661], [1890, 1831], [1722, 692]]",6,2,10,"1,5000000000000002",18082042,todas,22,"0,9914724822881166","0,004826034890814235","0,9914724822881166","0,34157180243461055","0,0265","0,02546509429651935","0,9735",273,151,275,78,0,328,180,244,454,17
"8351,78353169157","[[692, 1717], [692, 661], [692, 1722], [1890, 1831], [1722, 1689], [1722, 1864], [78, 25], [1890, 1831], [692, 392], [1722, 1689]]",7,2,10,"1,5000000000000002",18082043,todas,23,"0,9875344644572497","0,00749909281580996","0,9875344644572497","0,37239582013871597","0,057","0,07075865391983735","0,943",357,312,7,402,179,72,246,97,251,77
"8360,068061429742","[[692, 661], [692, 1722], [692, 1722], [1722, 1689], [1722, 1689], [692, 661], [1722, 1689], [692, 661], [1722, 1689], [1890, 1831]]",6,2,10,"1,5000000000000002",18082044,todas,24,"0,991966461845961","0,004401344008830854","0,991966461845961","0,2751774034478795","0,1195","0,07351376498068547","0,8805000000000001",326,107,104,479,158,0,0,239,0,587
"8347,757067300354","[[692, 661], [1722, 1765], [692, 661], [1722, 1765], [692, 661], [1890, 1831], [692, 661], [1722, 1765], [692, 661], [1722, 1765]]",7,2,10,"1,5000000000000002",18082045,todas,25,"0,9904349158458065","0,005171982653296325","0,9904349158458065","0,25006647274923566","0,031","0,016573867702693475","0,969",1,7,375,484,0,603,0,1,334,195
"8378,084505132361","[[449, 503], [661, 692], [1722, 1689], [692, 1722], [1722, 1765], [1722, 1765], [692, 1722], [661, 692], [1722, 1765], [692, 1722]]",6,2,10,"1,5000000000000002",18082046,todas,26,"0,9927321557064229","0,004050101421555818","0,9927321557064229","0,27274558551819333","0,04","0,033915482419390054","0,96",513,424,320,90,287,0,0,230,29,107
"8330,663443778822","[[1722, 1689], [692, 661], [1722, 1689], [1890, 1831], [1722, 1689], [692, 661], [1890, 1831], [78, 25], [692, 661], [692, 661]]",7,2,10,"1,5000000000000002",18082047,todas,27,"0,9857423915950326","0,008356099689782348","0,9857423915950326","0,28952264044172743","0,0705","0,057906348380059994","0,9295",270,0,178,129,5,365,457,286,0,310
"8359,758570943231","[[1722, 1689], [1890, 1831], [692, 661], [1722, 1689], [692, 661], [1722, 692], [1722, 1689], [1722, 692], [692, 661], [588, 504]]",6,2,10,"1,5000000000000002",18082048,todas,28,"0,9897013970466523","0,005982845029507078","0,9897013970466523","0,3553176983845138","0,158","0,10933833644643191","0,842",464,456,158,107,318,102,0,98,0,297
"8352,502747995906","[[1722, 1689], [1722, 1689], [1890, 1831], [1722, 1689], [692, 661], [692, 661], [692, 661], [1722, 1689], [661, 753], [1722, 1689]]",6,2,10,"1,5000000000000002",18082049,todas,29,"0,9901498603631104","0,005308871950559846","0,9901498603631104","0,23508727008623362","0,183","0,11975770922349956","0,817",518,12,544,1,3,193,216,0,323,190
"8360,927234591736","[[1722, 1689], [1890, 692], [1722, 1689], [1722, 1689], [1440, 1556], [78, 25], [692, 661], [692, 661], [1722, 1689], [692, 661]]",8,2,10,"1,5000000000000002",18082050,todas,30,"0,9848302161508394","0,009086668477252036","0,9848302161508394","0,3566514763864146","0,052","0,04081098697174488","0,948",0,306,281,169,360,290,334,252,7,1
"8362,634728927049","[[692, 661], [692, 661], [1722, 1689], [1722, 1689], [692, 661], [692, 661], [1722, 1765], [692, 661], [1722, 1689], [692, 661]]",6,2,10,"1,5000000000000002",18082051,todas,31,"0,9927426705628991","0,0037448361466461133","0,9927426705628991","0,15967017103314388","0,1475","0,086649235903418","0,8525",0,538,16,262,2,0,405,3,170,604
"8349,803748207025","[[78, 25], [692, 661], [1722, 1765], [661, 753], [692, 661], [692, 661], [692, 661], [1722, 1689], [692, 661], [1722, 1689]]",6,2,10,"1,5000000000000002",18082052,todas,32,"0,9884934572176685","0,006702887953904613","0,9884934572176685","0,2098102491748724","0,1975","0,14909675542686235","0,8025",274,220,204,674,15,253,0,196,0,164
"8392,657825963146","[[692, 661], [692, 1722], [692, 1722], [1440, 1473], [1722, 1689], [503, 449], [692, 1722], [1722, 1689], [692, 1722], [1722, 1689]]",6,2,10,"1,5000000000000002",18082053,todas,33,"0,9894469023659851","0,006365072770112223","0,9894469023659851","0,30941209842714895","0,027","0,026014390668434428","0,973",577,0,102,310,113,299,0,416,121,62
"8370,203700602708","[[1722, 1689], [692, 661], [661, 753], [692, 661], [1722, 1689], [692, 661], [1722, 1689], [1722, 1689], [1722, 1662], [1722, 1689]]",6,2,10,"1,5000000000000002",18082054,todas,34,"0,9926023154231902","0,003759694207548847","0,9926023154231902","0,18203295334446284","0,093","0,06977019148855032","0,907",9,231,668,245,105,0,0,386,346,10
"8359,16235810082","[[692, 661], [692, 1722], [692, 661], [692, 661], [1722, 1765], [692, 1722], [1722, 1689], [1890, 1831], [1722, 1655], [1722, 1689]]",6,2,10,"1,5000000000000002",18082055,todas,35,"0,9915617871503545","0,004664675403681207","0,9915617871503545","0,2439500993520001","0,181","0,13596944872504532","0,819",0,94,323,236,183,86,153,577,249,99
"8347,757067300354","[[692, 661], [692, 661], [1722, 1765], [1722, 1765], [1722, 1765], [1722, 1765], [1890, 1831], [692, 661], [692, 661], [692, 661]]",6,2,10,"1,5000000000000002",18082056,todas,36,"0,9904349158429264","0,005171982659008423","0,9904349158429264","0,2652458727750487","0,01","0,006138803047388515","0,99",332,0,0,113,379,195,603,0,377,1
"8374,099865802247","[[692, 1722], [692, 1722], [692, 1722], [1722, 1765], [692, 1722], [588, 504], [661, 692], [692, 1722], [1890, 1831], [1722, 1689]]",6,2,10,"1,5000000000000002",18082057,todas,37,"0,9916141574366706","0,005064379416592213","0,9916141574366706","0,3204803450747898","0,01","0,006673079249104636","0,99",94,0,0,287,0,298,475,86,453,307
"8341,311581816746","[[1722, 1689], [692, 661], [692, 661], [78, 25], [1890, 1831], [1722, 1717], [1722, 1689], [692, 661], [588, 504], [1722, 1689]]",9,2,10,"1,5000000000000002",18082058,todas,38,"0,9851381464049664","0,009001520752851988","0,9851381464049664","0,42303687277602875","0,04","0,04542284118028479","0,96",129,74,315,240,450,377,16,88,284,27
"8379,145768874645","[[1722, 1765], [692, 1722], [1722, 1689], [661, 692], [692, 1722], [661, 753], [1722, 1689], [1722, 1689], [661, 692], [692, 1722]]",6,2,10,"1,5000000000000002",18082059,todas,39,"0,9940129778760961","0,0031273885762544973","0,9940129778760961","0,18017422158629912","0,1655","0,12857726878523806","0,8345",350,98,236,194,0,667,2,152,201,100
"8379,64995155916","[[1722, 692], [692, 661], [1722, 692], [1722, 692], [1722, 692], [692, 661], [1722, 692], [1722, 1765], [1722, 692], [1890, 1831]]",7,2,10,"1,5000000000000002",18082060,todas,40,"0,9946763236327766","0,0030866183819681092","0,9946763236327766","0,2654939856413051","0,119","0,06855016287296514","0,881",0,323,128,119,0,246,0,557,30,597
"8357,803804207244","[[1722, 1689], [1722, 1689], [1722, 1689], [1890, 1831], [1722, 1689], [692, 661], [692, 661], [1722, 1689], [692, 661], [1722, 1689]]",6,2,10,"1,5000000000000002",18082061,todas,41,"0,9912131236418875","0,004738799506457614","0,9912131236418875","0,24874789959867924","0,05249999999999999","0,04264674395909051","0,9475",0,0,185,588,494,0,316,4,372,41
"8362,565457279226","[[692, 1722], [692, 661], [1722, 1689], [692, 661], [1890, 1831], [1722, 1689], [1722, 1689], [692, 1722], [588, 504], [1722, 1689]]",6,2,10,"1,5000000000000002",18082062,todas,42,"0,9898639430704111","0,005882468190859025","0,9898639430704111","0,3557550788092684","0,165","0,1353647091596472","0,835",104,162,2,314,454,6,466,97,298,97
"8363,657411131777","[[692, 661], [1722, 1662], [1722, 1765], [692, 661], [1722, 1765], [692, 661], [1722, 1765], [692, 661], [449, 503], [692, 1885]]",7,2,10,"1,5000000000000002",18082063,todas,43,"0,9909218209992586","0,004992313404543425","0,9909218209992586","0,31089285039509185","0,1155","0,09542812211366722","0,8845",0,327,0,201,317,327,34,0,484,310
"8380,658767367011","[[1722, 1689], [1722, 1689], [1722, 1689], [661, 692], [661, 692], [692, 1722], [692, 1722], [692, 1722], [1722, 1689], [661, 692]]",6,2,10,"1,5000000000000002",18082064,todas,44,"0,994913369066722","0,002597203441734086","0,994913369066722","0,2076247000589771","0,033","0,019406031824522472","0,967",190,5,510,477,569,114,0,134,0,1
"8351,028062221309","[[1722, 1765], [1722, 1689], [692, 661], [1722, 1689], [1890, 1831], [1722, 1689], [692, 661], [692, 661], [1722, 1689], [661, 753]]",8,2,10,"1,5000000000000002",18082065,todas,45,"0,9899744851595729","0,005425000889360709","0,9899744851595729","0,2179227783375308","0,1315","0,10561522846432791","0,8685",337,1,1,1,539,157,208,187,247,322
"8367,391652711933","[[661, 692], [692, 1722], [661, 692], [692, 1722], [1722, 1689], [1722, 1689], [1722, 1689], [1722, 1689], [1722, 1689], [1890, 1831]]",6,2,10,"1,5000000000000002",18082066,todas,46,"0,99244782131703","0,004161864767246448","0,99244782131703","0,27293873198932356","0,1175","0,07254571075921576","0,8825000000000001",240,104,326,107,1,481,0,144,10,587
"8364,672965940514","[[588, 504], [1722, 1689], [1722, 1689], [692, 1722], [692, 661], [1890, 1831], [1722, 1689], [1722, 1717], [1722, 1885], [692, 661]]",6,2,10,"1,5000000000000002",18082067,todas,47,"0,9897731385477737","0,005967128890640994","0,9897731385477737","0,39024555192919824","0,043","0,03780531626875056","0,957",284,24,0,36,148,435,331,388,60,294
"8362,086550918846","[[1722, 1689], [588, 504], [1722, 1689], [692, 661], [1722, 1689], [692, 1722], [1722, 1689], [1722, 1689], [1890, 1831], [692, 661]]",6,2,10,"1,5000000000000002",18082068,todas,48,"0,9895207158176909","0,006037513984626153","0,9895207158176909","0,35650820184695137","0,1245","0,10113647652258559","0,8755",100,298,2,311,467,202,2,0,453,165
"8371,185831543595","[[1722, 1689], [1722, 1885], [1722, 1689], [661, 692], [1722, 1689], [661, 692], [1722, 1689], [661, 692], [1722, 1689], [661, 692]]",6,2,10,"1,5000000000000002",18082069,todas,49,"0,9934507147195007","0,0033008948123345316","0,9934507147195007","0,21549412914571345","0,1315","0,08627456948811021","0,8685",0,332,510,483,172,1,0,3,1,498
"8362,63472892705","[[692, 661], [692, 661], [1722, 1689], [1722, 1689], [692, 661], [692, 661], [1722, 1689], [692, 661], [1722, 1765], [692, 661]]",6,2,10,"1,5000000000000002",18082070,todas,50,"0,9927426705626027","0,0037448361468103153","0,9927426705626027","0,15961307307743045","0,092","0,05712258650780786","0,908",5,603,262,183,0,1,3,4,405,534
"8364,071707516376","[[1722, 1689], [1722, 1689], [692, 661], [1722, 692], [1722, 692], [1722, 692], [692, 661], [1890, 1831], [1722, 1689], [692, 661]]",6,2,10,"1,5000000000000002",18082071,todas,51,"0,9925766002917453","0,004116239579463166","0,9925766002917453","0,2763158467757571","0,096","0,05610195685427684","0,904",160,466,325,107,0,104,0,587,11,240
